index RAJ2000 DEJ2000 exptime Nvis LogProb contour
0 131.289246 -11.074202 1200.0 1.0 -13.445232293139092 41.25519020463362
1 125.662628 -8.239439 1200.0 1.0 -13.700897448123223 62.38201750744625
2 125.859558 -4.915262 1200.0 1.0 -13.703563148697594 46.41767572758916
3 129.039017 -7.054988 1200.0 1.0 -13.842155307232108 59.780940018666165
4 125.772949 -7.97538 1200.0 1.0 -13.872109735850332 51.94481268323805
5 131.250763 -9.832807 1200.0 1.0 -13.990225713080408 59.120945406316075
6 128.893219 -9.612842 1200.0 1.0 -14.014143224236765 32.8435000506987
7 127.763306 -4.195947 1200.0 1.0 -14.019176786142802 72.06814519417473
8 130.095245 -10.131087 1200.0 1.0 -14.096086410188573 38.044684314689775
9 125.765068 -8.151489 1200.0 1.0 -14.101960618417307 56.98375846597724
10 127.926918 -5.665449 1200.0 1.0 -14.116066966378579 57.84035959035534
11 126.175041 -7.833399 1200.0 1.0 -14.138593743314312 46.0315276270937
12 129.410202 -6.718382 1200.0 1.0 -14.13901733016066 68.16702038654276
13 128.505981 -8.175758 1200.0 1.0 -14.155514552763758 41.63673598482856
14 125.814369 -4.970522 1200.0 1.0 -14.196576905505868 46.425687306312696
15 126.056969 -7.286993 1200.0 1.0 -14.219735447375895 43.261099058729904
16 129.203751 -7.171249 1200.0 1.0 -14.220325748745203 60.52338736140388
17 130.893005 -10.423547 1200.0 1.0 -14.222899283853502 44.38074939835511
18 128.795639 -8.387008 1200.0 1.0 -14.255232737262682 41.95244657936962
19 126.040977 -7.74727 1200.0 1.0 -14.281426923183512 47.528230840782385
20 120.833275 3.052202 1200.0 1.0 -14.309117764895483 62.115414057621244
21 127.942 -4.11882 1200.0 1.0 -14.32763925734 76.62932872497723
22 119.655624 8.029668 1200.0 1.0 -14.346328876037632 78.50411978706136
23 124.461227 -5.718249 1200.0 1.0 -14.393983760961593 54.60041006584648
24 126.052216 -2.082023 1200.0 1.0 -14.398439117516395 69.73429593153209
25 124.478539 -5.614638 1200.0 1.0 -14.413816017919418 52.07701854957485
26 118.191353 6.496706 1200.0 1.0 -14.414745584586905 66.40329559755752
27 131.386063 -10.737079 1200.0 1.0 -14.444052086044909 45.59851853621538
28 125.69883 -8.247216 1200.0 1.0 -14.520147218650232 55.43727494205226
29 130.965897 -11.135837 1200.0 1.0 -14.534843278024603 36.21290581847408
30 124.421402 -0.881303 1200.0 1.0 -14.554843513130532 62.79771232961089
31 125.321686 -8.442191 1200.0 1.0 -14.560212183369906 67.85332071292707
32 127.838226 -4.247341 1200.0 1.0 -14.56280325711887 72.0646764145878
33 124.216469 -0.745214 1200.0 1.0 -14.586255246470015 62.52466411446307
34 127.196342 -6.940179 1200.0 1.0 -14.589889161134302 40.587358831218964
35 127.156609 -7.838921 1200.0 1.0 -14.592701702988139 37.622497216442646
36 127.213852 -5.703114 1200.0 1.0 -14.600109498298075 49.83780222072854
37 125.775772 -4.943165 1200.0 1.0 -14.615609931545105 46.42034625383034
38 133.112686 -11.335757 1200.0 1.0 -14.61788838531967 68.73681695599687
39 125.154907 -5.176332 1200.0 1.0 -14.62154270471656 44.3583320559196
40 115.123428 13.871765 1200.0 1.0 -14.654510502537633 77.57379348364195
41 126.529068 -8.038189 1200.0 1.0 -14.660194527862396 41.74724391216821
42 126.081596 -6.271716 1200.0 1.0 -14.675414560065313 41.58579612098546
43 127.633408 -7.338412 1200.0 1.0 -14.679040295945834 40.85551579002111
44 128.203217 -8.863296 1200.0 1.0 -14.684531882957923 35.211483957200834
45 127.938072 -5.88795 1200.0 1.0 -14.707956074562347 58.44590176591347
46 127.920914 -4.117949 1200.0 1.0 -14.718751297295698 76.62932872497723
47 127.646744 -10.855078 1200.0 1.0 -14.718934803530756 56.366458232558415
48 128.545563 -8.174277 1200.0 1.0 -14.729130356010677 41.63673598482856
49 118.334671 6.516046 1200.0 1.0 -14.736206693194777 66.60425498176348
50 129.359787 -10.126252 1200.0 1.0 -14.736555889407125 32.46320989987626
51 127.944244 -5.186284 1200.0 1.0 -14.738302233940486 64.5956902208222
52 130.767 -11.4726 1200.0 1.0 -14.749853201218755 29.794203731332264
53 129.108963 -6.826657 1200.0 1.0 -14.75350850146748 64.07254519247863
54 130.589706 -8.996228 1200.0 1.0 -14.766193761911904 59.74388145249549
55 123.127281 -4.725819 1200.0 1.0 -14.768653994917775 65.35033139958709
56 114.156342 17.883976 1200.0 1.0 -14.778643386641548 84.74912384073056
57 125.684242 -8.305828 1200.0 1.0 -14.78613188954221 60.755850703323546
58 121.213936 2.526576 1200.0 1.0 -14.788988473346594 62.9316118681208
59 127.218384 -7.710737 1200.0 1.0 -14.805232103101211 37.70063002785385
60 127.144798 -8.381142 1200.0 1.0 -14.813422444318489 38.51760551410502
61 123.461578 0.661348 1200.0 1.0 -14.835608384223143 66.61738447049473
62 128.164169 -5.901624 1200.0 1.0 -14.843092194947499 59.04540614644232
63 127.982712 -8.353664 1200.0 1.0 -14.846612230088136 36.7736616499667
64 126.063667 -9.341992 1200.0 1.0 -14.848260673804 65.85320433196648
65 127.450569 -8.39223 1200.0 1.0 -14.85103900648624 36.54077805057405
66 125.913673 -0.167779 1200.0 1.0 -14.859223849510661 80.0837547904236
67 127.298599 -8.223792 1200.0 1.0 -14.867611444271681 36.99877280386004
68 127.264099 -9.398794 1200.0 1.0 -14.873448128503476 43.614149587853795
69 125.038399 -2.43076 1200.0 1.0 -14.900994475726504 57.975719821337066
70 131.219421 -10.016409 1200.0 1.0 -14.903067428189322 53.92907785453909
71 115.608215 11.246797 1200.0 1.0 -14.906712335813397 72.89720866490693
72 120.40992 6.62401 1200.0 1.0 -14.91023116405037 77.54170552470036
73 127.850052 -5.882183 1200.0 1.0 -14.919279616571146 54.8673001694622
74 129.194794 -7.129025 1200.0 1.0 -14.924106422363309 60.52338736140388
75 129.124054 -11.8311 1200.0 1.0 -14.927328129750462 40.173296100246255
76 125.994583 -6.895042 1200.0 1.0 -14.932131826496422 41.99988738691561
77 125.846184 -8.972884 1200.0 1.0 -14.93485073717227 63.293719393814094
78 111.256935 23.78327 1200.0 1.0 -14.939088116217635 88.01692365088662
79 130.032501 -11.11831 1200.0 1.0 -14.939938617408503 28.73508826743783
80 128.579575 -7.592615 1200.0 1.0 -14.940408753516449 47.95773035750355
81 118.244812 5.497222 1200.0 1.0 -14.947622569261625 66.56336775563399
82 129.098633 -7.230268 1200.0 1.0 -14.948278396447023 60.52880995068188
83 126.183228 -4.182553 1200.0 1.0 -14.949241980318138 53.031461217677425
84 118.575607 3.38326 1200.0 1.0 -14.953354925895384 71.55920994795248
85 116.110115 9.959606 1200.0 1.0 -14.961427276426642 71.57227234958434
86 119.715363 7.493281 1200.0 1.0 -14.971394692982507 76.23931853432741
87 122.376213 5.280645 1200.0 1.0 -14.97868520126405 80.42751151496246
88 130.343994 -9.183177 1200.0 1.0 -14.983009677831614 54.86085786807144
89 126.9935936 -8.648184 1200.0 1.0 -14.98713251762371 39.96655483520447
90 126.135277 -4.888113 1200.0 1.0 -14.997106684922523 48.585802422767124
91 120.589813 6.878593 1200.0 1.0 -14.999724903764008 80.00131433103344
92 127.917419 -5.76406 1200.0 1.0 -15.000179306554495 58.44397290224028
93 125.78302 -5.002333 1200.0 1.0 -15.001673069783694 46.425687306312696
94 128.716965 -4.403994 1200.0 1.0 -15.026853249313728 79.93491986779107
95 127.851044 -4.035952 1200.0 1.0 -15.029978871215821 76.62384523406975
96 110.392532 23.548796 1200.0 1.0 -15.042439045504167 86.93274851855726
97 123.994003 -1.769992 1200.0 1.0 -15.044416148972703 54.202832514056965
98 120.777351 3.416646 1200.0 1.0 -15.04492070656009 63.60398857643923
99 120.322609 4.299788 1200.0 1.0 -15.048480577162715 65.9794902141738
100 132.263565 -11.293174 1200.0 1.0 -15.059599316971815 54.485757121075295
101 110.713333 22.589239 1200.0 1.0 -15.060897312340746 85.99438298662247
102 123.716316 0.066221 1200.0 1.0 -15.070662428989436 65.47423918035331
103 125.754585 -4.93483 1200.0 1.0 -15.07079831335166 46.42034625383034
104 127.834373 -2.999285 1200.0 1.0 -15.072351468629842 79.60212470453747
105 128.195297 -7.11385 1200.0 1.0 -15.077967689062577 46.48172134230133
106 129.552628 -7.154486 1200.0 1.0 -15.078888754427478 65.68859799711949
107 124.366997 -0.683761 1200.0 1.0 -15.085818976536157 65.13623964403739
108 125.55056 -2.046521 1200.0 1.0 -15.086204907369558 65.73550924436773
109 124.159515 -0.403271 1200.0 1.0 -15.087083236529109 64.52616266927933
110 127.935867 -5.410728 1200.0 1.0 -15.106692406753513 61.56644693978066
111 121.811302 4.469619 1200.0 1.0 -15.113135319305798 74.0489928187283
112 131.716034 -9.998814 1200.0 1.0 -15.114406870095603 65.5169479985361
113 130.163605 -10.184986 1200.0 1.0 -15.13417412787236 38.33797753411303
114 121.886284 4.516492 1200.0 1.0 -15.146608469765317 74.04389538765528
115 129.232132 -6.017919 1200.0 1.0 -15.148233540471045 73.06307269857835
116 126.523018 -9.085133 1200.0 1.0 -15.176207524687488 53.0066514400336
117 116.538132 10.65982 1200.0 1.0 -15.186677721607374 73.42646264981923
118 127.326302 -7.582339 1200.0 1.0 -15.188252130279714 37.70713682940908
