index RAJ2000 DEJ2000 exptime Nvis LogProb contour
0 123746.0 73.580307 1200.0 1.0 -28.32834666492848 84.54886187152172
1 123026.0 73.531982 1200.0 1.0 -28.360135610345942 84.54886187152172
2 246867.0 73.348076 1200.0 1.0 -28.529772616856185 84.54928090723185
3 123750.0 72.586609 1200.0 1.0 -28.556212733413723 77.533826962938
4 246868.0 73.180344 1200.0 1.0 -28.567464138453698 81.09495741307377
5 2207068.0 72.656433 1200.0 1.0 -29.116281099655097 77.53462034385976
6 217709.0 73.515221 1200.0 1.0 -29.139285697479675 81.0957918106186
7 2207070.0 72.945648 1200.0 1.0 -29.177231134078504 77.53309969709305
8 246869.0 71.952858 1200.0 1.0 -29.301998498435765 76.65666705143751
9 2207069.0 72.766739 1200.0 1.0 -29.33863569206006 77.53422365339887
10 274588.0 71.599922 1200.0 1.0 -29.341401847581604 76.66002081232828
11 272789.0 73.299713 1200.0 1.0 -29.369436425933877 81.09485311338067
12 246870.0 72.024529 1200.0 1.0 -29.403045933403703 76.66010465635055
13 123028.0 72.894218 1200.0 1.0 -29.40862321105098 81.09542676169274
14 272788.0 72.812553 1200.0 1.0 -29.40862321105098 81.09646975862378
15 62547.0 72.647621 1200.0 1.0 -29.448594387294584 81.09725200632207
16 123749.0 73.126068 1200.0 1.0 -29.45110696814806 81.094696663841
17 217710.0 72.971947 1200.0 1.0 -29.53164351583232 77.53309969709305
18 2134708.0 71.498894 1200.0 1.0 -29.543822591306025 76.65599629925936
19 265949.0 71.703583 1200.0 1.0 -29.58990104498725 76.65633167534843
20 260188.0 73.881439 1200.0 1.0 -29.605439152902612 84.54806570367246
21 272787.0 72.487862 1200.0 1.0 -29.60709656366059 77.53362861770755
22 201148.0 72.512054 1200.0 1.0 -29.62133482884163 77.53224020109447
23 2134709.0 71.907555 1200.0 1.0 -29.641407554779153 76.65666705143751
24 201150.0 73.347404 1200.0 1.0 -29.663923150453016 81.09766920509448
25 2168907.0 72.009796 1200.0 1.0 -29.665616624007797 77.53369473278437
26 274587.0 71.659096 1200.0 1.0 -29.670003650365253 76.66060772048418
