ID RA DEC LST1_start LST1_stop LST2_start LST2_stop Nvis Exptime Prob(Norm) Contour
31 164.571000 4.792240 36.077735 37.201663 32.741137 33.865065 1 1200 0.009946 0.3
32 172.464000 24.937650 37.495469 38.730737 32.264463 33.499731 1 1200 0.009738 0.3
33 28.670824 6.034925 27.114143 28.240405 23.582371 24.708634 1 1200 0.009705 0.2
34 27.255302 8.013824 27.154828 28.285874 23.348166 24.479213 1 1200 0.009635 0.2
35 32.742300 1.205800 26.949633 28.069879 24.295761 25.416007 1 1200 0.009574 0.1
36 31.196500 0.835030 26.805321 27.925441 24.234092 25.354213 1 1200 0.009492 0.2
37 27.140400 12.616070 27.403447 28.551239 23.067481 24.215273 1 1200 0.009478 0.2
38 29.235212 5.781462 27.131949 28.257667 23.640361 24.766079 1 1200 0.009261 0.2
39 29.138737 5.215221 27.082460 28.207115 23.678050 24.802704 1 1200 0.009147 0.2
40 32.853962 1.266429 26.965275 28.085552 24.294976 25.415254 1 1200 0.009070 0.1
41 173.271000 24.687980 37.544422 38.777251 32.325549 33.558378 1 1200 0.008987 0.3
42 33.974491 1.781838 27.095239 28.215783 24.314149 25.434693 1 1200 0.008896 0.2
43 27.236900 10.512712 27.302407 28.441597 23.189990 24.329179 1 1200 0.008736 0.2
44 185.194000 57.792720 37.448309 39.553932 33.138601 35.244225 1 1200 0.008714 0.3
45 175.858000 36.110900 37.813024 39.200257 32.247477 33.634709 1 1200 0.008470 0.3
46 32.275300 1.183710 26.916857 28.037098 24.266276 25.386516 1 1200 0.008407 0.1
47 29.995449 6.965978 27.267694 28.396016 23.603377 24.731699 1 1200 0.008265 0.2
48 31.625500 0.972990 26.848825 27.968985 24.247748 25.367909 1 1200 0.008233 0.2
49 32.346600 0.890780 26.888625 28.008762 24.304118 25.424255 1 1200 0.008079 0.1
50 176.183000 33.278380 37.836642 39.176699 32.314368 33.654425 1 1200 0.008008 0.3
51 33.728900 0.619360 26.947511 28.067575 24.429611 25.549676 1 1200 0.007958 0.1
52 30.285257 8.943108 27.415172 28.548986 23.489048 24.622862 1 1200 0.007825 0.3
53 34.066900 0.184890 26.916245 28.036250 24.506003 25.626009 1 1200 0.007818 0.1
54 182.205368 54.053036 37.621626 39.532946 32.761103 34.672423 1 1200 0.007808 0.3
55 26.313398 10.348655 27.231185 28.369729 23.138724 24.277268 1 1200 0.007781 0.2
56 32.432400 0.522630 26.849368 27.969414 24.354906 25.474952 1 1200 0.007572 0.1
57 22.694400 21.440420 27.430423 28.633874 22.392046 23.595497 1 1200 0.007504 0.3
58 185.098000 55.732880 37.665380 39.658578 33.021156 35.014354 1 1200 0.007415 0.3
59 185.070000 55.718110 37.665895 39.657832 33.018168 35.010105 1 1200 0.007413 0.3
60 170.396000 18.456350 37.188340 38.369233 32.350234 33.531126 1 1200 0.007412 0.3
61 34.261000 0.612390 26.982984 28.103049 24.465085 25.585149 1 1200 0.007342 0.2
62 173.663956 28.619743 37.634161 38.910362 32.244832 33.521033 1 1200 0.007338 0.3
63 30.230604 6.270875 27.234977 28.361730 23.669017 24.795771 1 1200 0.007324 0.1
64 32.373300 1.168110 26.921748 28.041983 24.274457 25.394692 1 1200 0.007239 0.1
65 31.827600 0.309010 26.783845 27.903861 24.339819 25.459835 1 1200 0.007104 0.2
66 29.505300 3.453890 26.959315 28.081351 23.852689 24.974725 1 1200 0.006981 0.3
67 29.721849 5.417449 27.137214 28.262243 23.700670 24.825699 1 1200 0.006912 0.1
68 31.468400 0.962560 26.838351 27.958512 24.237275 25.357435 1 1200 0.006833 0.2
69 184.552000 55.606280 37.640839 39.627744 32.979189 34.966094 1 1200 0.006801 0.3
70 178.506000 44.642260 37.857499 39.433009 32.367791 33.943301 1 1200 0.006734 0.3
71 28.778782 5.373602 27.071464 28.196423 23.640748 24.765707 1 1200 0.006585 0.3
72 29.051000 5.901870 27.129600 28.255586 23.617880 24.743867 1 1200 0.006566 0.2
73 34.892100 0.517890 27.013348 28.133394 24.518886 25.638932 1 1200 0.006558 0.2
74 169.463000 11.885840 36.855643 38.000239 32.594828 33.739423 1 1200 0.006462 0.3
75 25.860012 16.974775 27.500927 28.672052 22.775950 23.947075 1 1200 0.006409 0.3
76 182.293000 47.526490 38.010136 39.670841 32.634892 34.295597 1 1200 0.005959 0.3
77 174.313980 30.160498 37.693891 38.989601 32.252263 33.547973 1 1200 0.005953 0.3
78 171.567000 21.088280 37.346029 38.546682 32.328918 33.529571 1 1200 0.005938 0.3
79 170.399000 18.458470 37.188540 38.369433 32.350434 33.531326 1 1200 0.005880 0.3
80 27.347100 12.956040 27.432631 28.581902 23.064378 24.213649 1 1200 0.005820 0.2
81 179.718979 42.570461 37.990611 39.512511 32.450020 33.971920 1 1200 0.005783 0.3
82 26.367300 9.479740 27.185545 28.321072 23.194568 24.330095 1 1200 0.005721 0.3
83 29.711813 5.359669 27.132225 28.257150 23.704425 24.829350 1 1200 0.005669 0.1
84 34.758700 0.274600 26.974192 28.094205 24.540288 25.660301 1 1200 0.005656 0.2
85 29.420679 5.833101 27.148575 28.274407 23.648350 24.774182 1 1200 0.005645 0.1
86 31.556900 0.586290 26.799369 27.919427 24.288159 25.408218 1 1200 0.005633 0.2
87 183.370438 50.757023 37.924604 39.697931 32.751461 34.524787 1 1200 0.005591 0.3
88 31.613600 0.961790 26.848031 27.968192 24.246955 25.367115 1 1200 0.005515 0.2
89 175.163498 28.863894 37.737132 39.016411 32.338722 33.618001 1 1200 0.005492 0.3
90 29.055700 3.488710 26.932404 28.054481 23.819613 24.941690 1 1200 0.005429 0.3
91 194.410980 70.275139 35.694976 38.226488 -99.000000 -99.000000 1 1200 0.005416 0.2
92 186.683000 56.070620 37.737192 39.748160 33.142907 35.153875 1 1200 0.005405 0.3
93 31.763000 1.042180 26.866247 27.986432 24.248635 25.368820 1 1200 0.005368 0.2
94 34.926600 0.294940 26.988759 28.108774 24.548106 25.668121 1 1200 0.005308 0.2
95 166.986000 8.001040 36.470208 37.601254 32.663546 33.794592 1 1200 0.005275 0.3
96 27.509848 8.483577 27.201862 28.334274 23.333706 24.466118 1 1200 0.005206 0.2
97 185.470000 56.043550 37.658775 39.668467 33.060867 35.070558 1 1200 0.005196 0.3
98 171.579000 18.835490 37.279699 38.463263 32.413937 33.597501 1 1200 0.005157 0.3
99 28.677330 5.426036 27.069018 28.194081 23.629563 24.754626 1 1200 0.005143 0.3
100 167.364000 9.775670 36.602736 37.739281 32.575919 33.712464 1 1200 0.005108 0.3
