index RAJ2000 DEJ2000 exptime Nvis LogProb contour
0 237053.0 25.972116 1200.0 1.0 -26.610215276442265 82.10678269370891
1 274495.0 34.047459 1200.0 1.0 -28.182577205405902 89.72767619587721
2 2040651.0 21.117458 1200.0 1.0 -28.288870149175604 89.85558492287475
3 2584252.0 23.949547 1200.0 1.0 -28.357048693747057 89.42994306533365
4 284931.0 20.534166 1200.0 1.0 -28.375319155865128 87.66526646319292
5 48771.0 20.966358 1200.0 1.0 -28.49758095452633 89.85986364860736
6 2100051.0 21.273998 1200.0 1.0 -28.52573414965077 87.27278344589051
7 79733.0 24.666866 1200.0 1.0 -28.53100066248814 81.56474187470235
8 79732.0 24.347696 1200.0 1.0 -28.538364634528918 86.63036209291806
9 289251.0 21.111107 1200.0 1.0 -28.713619830018494 89.85558492287475
10 2123812.0 24.28726 1200.0 1.0 -28.720183435371194 86.63036209291806
11 227691.0 19.658455 1200.0 1.0 -28.746816276120164 85.22986735093279
12 2598653.0 26.374685 1200.0 1.0 -28.760413319102437 86.45303630491708
13 246057.0 33.564636 1200.0 1.0 -28.78275811211657 84.35882490410592
14 46610.0 18.694086 1200.0 1.0 -28.822220225076407 87.86926090111132
15 207171.0 20.957726 1200.0 1.0 -28.83897544888823 89.85986364860736
16 205009.0 15.631359 1200.0 1.0 -28.85572208176081 87.9247135267888
17 258290.0 17.630821 1200.0 1.0 -28.87329578177413 87.73893537992316
18 2658773.0 26.683023 1200.0 1.0 -28.898473532156185 88.90244405487894
19 223733.0 27.283754 1200.0 1.0 -28.908813712544866 86.73954790193955
20 302572.0 22.867775 1200.0 1.0 -28.92162083199158 84.45119485139392
21 2144691.0 21.36935 1200.0 1.0 -28.95740126128608 87.27822103833918
22 2598654.0 29.613628 1200.0 1.0 -28.9600297684185 86.0125131958122
23 224453.0 27.236217 1200.0 1.0 -28.977834115501015 88.90417877244795
24 221213.0 25.414167 1200.0 1.0 -28.987317960559494 83.95072184345395
25 212572.0 23.105711 1200.0 1.0 -29.010427908337615 87.061372830469
26 232733.0 26.142586 1200.0 1.0 -29.01302290016068 86.45669205727225
27 1070094.0 28.950047 1200.0 1.0 -29.029872023466933 88.64759950691975
28 2623493.0 23.580999 1200.0 1.0 -29.036369263926314 79.52551670344465
29 205372.0 23.152399 1200.0 1.0 -29.048332077178504 87.061372830469
30 121132.0 23.376671 1200.0 1.0 -29.086962005857924 87.06237803392784
31 124012.0 24.309942 1200.0 1.0 -29.089774260607225 86.63036209291806
32 2588791.0 8.310847 1200.0 1.0 -29.102122814790423 85.9640639764495
33 2583550.0 69.861946 1200.0 1.0 -29.135684161196917 82.38816348166527
34 2040652.0 21.213579 1200.0 1.0 -29.146331792979733 80.48216991869957
35 256129.0 15.636079 1200.0 1.0 -29.164222759008034 87.9247135267888
36 54891.0 20.389853 1200.0 1.0 -29.17945194251058 87.66334769743229
37 2018911.0 8.276927 1200.0 1.0 -29.188310205820297 85.96352501163051
38 42651.0 19.9631 1200.0 1.0 -29.188417949992 85.22418968541972
39 2590009.0 15.640052 1200.0 1.0 -29.193034168363095 87.9247135267888
40 302570.0 18.565813 1200.0 1.0 -29.203334382662117 87.86879007221302
41 213651.0 20.730602 1200.0 1.0 -29.207963118551124 84.70808845290168
42 2143614.0 28.761475 1200.0 1.0 -29.216094016333006 83.69758313121045
43 63889.0 15.91753 1200.0 1.0 -29.224017566423196 87.92049265928958
44 292854.0 29.494099 1200.0 1.0 -29.23451391676719 86.01305034562087
45 276654.0 30.318869 1200.0 1.0 -29.241843124447247 88.24013996240565
46 73251.0 20.748247 1200.0 1.0 -29.28734104812917 84.70808845290168
47 2583892.0 22.805178 1200.0 1.0 -29.2913839135126 84.45119485139392
48 76873.0 73.12986 1200.0 1.0 -29.29160195970517 87.57329700269729
49 243171.0 20.596972 1200.0 1.0 -29.295954127512918 87.66238831455198
50 2120932.0 22.825653 1200.0 1.0 -29.33120770703568 84.45119485139392
51 272190.0 10.250759 1200.0 1.0 -29.35368120509915 88.77608596220585
52 2304913.0 73.828087 1200.0 1.0 -29.35968761191511 88.27561295419333
53 2584253.0 24.032383 1200.0 1.0 -29.381541528932 79.99438450223086
54 73971.0 19.975212 1200.0 1.0 -29.38188779645728 85.22418968541972
55 71809.0 15.513793 1200.0 1.0 -29.386463281285113 87.92565149734418
56 272330.0 16.970417 1200.0 1.0 -29.391657205937694 85.30056441396498
57 273774.0 28.717373 1200.0 1.0 -29.396218812844253 83.69758313121045
58 209694.0 28.252308 1200.0 1.0 -29.40023624137644 81.37184634250826
59 241390.0 69.056473 1200.0 1.0 -29.40225317409951 80.8454214283678
60 216174.0 29.610352 1200.0 1.0 -29.4115415772284 86.0125131958122
61 2113592.0 5.701594 1200.0 1.0 -29.424346876971693 81.03780617759362
62 238854.0 28.709509 1200.0 1.0 -29.4275635322786 83.69758313121045
63 277373.0 27.971981 1200.0 1.0 -29.434139059644203 89.03923300009102
64 68429.0 10.922452 1200.0 1.0 -29.445111588556575 80.96533674132571
65 2100052.0 21.580673 1200.0 1.0 -29.45678558952735 80.48431681738943
66 54533.0 26.872004 1200.0 1.0 -29.459853952396355 88.90547981062471
67 260114.0 73.786858 1200.0 1.0 -29.46253267506792 88.277430636477
68 2556912.0 71.912102 1200.0 1.0 -29.463883983003154 86.06505738314678
69 63174.0 27.410925 1200.0 1.0 -29.47746404196127 80.015503691489
70 122236.0 73.791367 1200.0 1.0 -29.479111652429584 78.26019983660062
71 2444593.0 73.876556 1200.0 1.0 -29.488722409931878 88.27561295419333
72 63032.0 5.811994 1200.0 1.0 -29.49102573195515 81.03780617759362
73 253466.0 17.461643 1200.0 1.0 -29.493040110558237 88.88856587221056
74 200692.0 22.928686 1200.0 1.0 -29.494907536534203 81.54841707499546
75 197093.0 26.065289 1200.0 1.0 -29.497320566755985 86.44938055256189
76 47334.0 28.738443 1200.0 1.0 -29.499487938975605 83.69758313121045
77 251453.0 27.271652 1200.0 1.0 -29.5033127604822 86.73954790193955
78 67490.0 17.429882 1200.0 1.0 -29.507777067430865 83.25884439593501
79 214367.0 11.110377 1200.0 1.0 -29.515347912332864 88.491919196631
80 40492.0 22.519518 1200.0 1.0 -29.515971295170832 84.45178576954856
81 286033.0 72.466629 1200.0 1.0 -29.532324730173862 87.14654837579332
82 224832.0 69.35997 1200.0 1.0 -29.532842657489393 73.10075683257098
83 195653.0 26.814285 1200.0 1.0 -29.5355772029223 88.90547981062471
84 2507066.0 17.168707 1200.0 1.0 -29.545193999491957 88.89246942308431
85 61010.0 17.242563 1200.0 1.0 -29.559150930110928 83.26768693883196
86 259010.0 18.640385 1200.0 1.0 -29.562425805262077 87.86879007221302
87 248591.0 68.819107 1200.0 1.0 -29.56799239207834 72.19241503853394
88 250033.0 70.299202 1200.0 1.0 -29.568361258905213 74.44059114977517
89 2431115.0 0.72901 1200.0 1.0 -29.5734753698957 70.6091157390871
90 212931.0 21.423332 1200.0 1.0 -29.577916978868096 87.2797040180979
91 305831.0 69.805725 1200.0 1.0 -29.57846930094994 82.38223866678547
92 264409.0 14.9183 1200.0 1.0 -29.581832820475363 85.56295322094492
93 63551.0 71.635872 1200.0 1.0 -29.58641722884328 85.59234933399208
94 239212.0 21.254816 1200.0 1.0 -29.600028388435334 80.48216991869957
95 41211.0 21.4245 1200.0 1.0 -29.60063600986943 87.2797040180979
96 60290.0 17.396606 1200.0 1.0 -29.60314290942385 83.26516049800426
97 229134.0 28.735413 1200.0 1.0 -29.61716663964646 83.69758313121045
98 291413.0 27.281006 1200.0 1.0 -29.618843910561992 86.73954790193955
99 2123813.0 24.215805 1200.0 1.0 -29.619069471558852 79.98855635145074
100 39413.0 23.686481 1200.0 1.0 -29.624113284903157 79.52179466839698
101 2635955.0 1.303112 1200.0 1.0 -29.62853658354956 76.02184007986446
102 218333.0 25.238667 1200.0 1.0 -29.630482282827824 81.56338153142862
103 270172.0 21.508741 1200.0 1.0 -29.63222752895764 80.48431681738943
104 250032.0 70.194527 1200.0 1.0 -29.637053173415126 74.00493296382429
105 49854.0 29.308504 1200.0 1.0 -29.642237812002676 86.00982744676887
106 210772.0 23.193573 1200.0 1.0 -29.64760535749587 87.061372830469
107 2278833.0 4.576725 1200.0 1.0 -29.648693386974752 84.50373444699962
