index RAJ2000 DEJ2000 exptime Nvis LogProb contour
0 200.213 43.96542 1200.0 1.0 -3.337402496675346 0.3997132886900714
1 269.873901 43.391922 1200.0 1.0 -3.4524168839295006 0.009141075768493524
2 270.705 29.30756 1200.0 1.0 -3.6403156876074054 0.1568472972225553
3 269.726471 44.824245 1200.0 1.0 -3.6508717773651513 0.0045550584294608495
4 271.335693 23.129911 1200.0 1.0 -3.6663295608768336 0.2209147610215618
5 269.014832 49.028442 1200.0 1.0 -3.7136859955886283 0.0025774931598323476
6 270.078979 34.639816 1200.0 1.0 -3.7517966651104886 0.11382319120942423
7 266.492371 57.384426 1200.0 1.0 -3.784938145035408 0.08788140440347898
8 268.786926 45.234695 1200.0 1.0 -3.784971725992656 0.11513411587435259
9 272.739 31.11563 1200.0 1.0 -3.7888066051832245 0.3149991148018652
10 268.755157 45.089123 1200.0 1.0 -3.8243401889521182 0.12047462046028848
11 261.968842 68.409813 1200.0 1.0 -3.8275918918823306 0.1570580542772658
12 263.167 68.70521 1200.0 1.0 -3.829566281505671 0.16217009420619144
13 262.594 71.3312 1200.0 1.0 -3.8373555046318533 0.2211438194344388
14 268.793304 58.824707 1200.0 1.0 -3.8476365950311666 0.1578994038770058
15 266.772888 57.301018 1200.0 1.0 -3.8600522747763675 0.06783409115104021
16 268.16507 52.655979 1200.0 1.0 -3.8616874021737915 0.030623755666242904
17 267.420746 53.565041 1200.0 1.0 -3.8637028907051336 0.08943136806517586
18 265.218964 62.607586 1200.0 1.0 -3.902787958364979 0.09286696904410974
19 273.003 21.46507 1200.0 1.0 -3.918200518834859 0.3378814608468529
20 269.433807 54.44878 1200.0 1.0 -3.92496789398027 0.11516526178617625
21 268.547424 46.93166 1200.0 1.0 -3.9433278381866232 0.0919886661173973
22 272.05 11.71216 1200.0 1.0 -3.943576423720782 0.3128290715765408
23 270.516 29.10584 1200.0 1.0 -3.986180071862578 0.1793803365892629
24 270.099304 28.78825 1200.0 1.0 -3.9935188040864773 0.25630904657109593
25 267.990295 50.947449 1200.0 1.0 -4.0116384527024564 0.07751045481621237
26 266.878174 59.914249 1200.0 1.0 -4.012045521903898 0.05928586229206084
27 266.666626 58.634979 1200.0 1.0 -4.012114960863018 0.060612188309444134
28 270.112671 48.396519 1200.0 1.0 -4.054722547627705 0.06875701159583816
29 268.823975 49.904705 1200.0 1.0 -4.064496598330562 0.007144364377889873
30 266.54657 55.266674 1200.0 1.0 -4.0704546950592055 0.161860140169181
