index RAJ2000 DEJ2000 exptime Nvis LogProb contour
163 -87.083862 16.543307 1200.0 1.0 -25.61894539012752 61.871484235712515
164 -88.931099 15.97 1200.0 1.0 -25.63929189695735 56.85872499841674
165 -88.987259 14.231 1200.0 1.0 -25.675859727319995 60.10332804951525
166 -87.933548 15.392211 1200.0 1.0 -25.682277242430004 53.678903965404615
167 -87.17601 15.682 1200.0 1.0 -25.688294266504876 62.54854904804269
168 -89.397751 16.292 1200.0 1.0 -25.720213202616534 72.63481013905218
169 -86.385681 17.971148 1200.0 1.0 -25.746569259612947 70.87526047843173
170 -89.126228 14.859289 1200.0 1.0 -25.878034110269645 64.71041419433558
171 -87.824699 16.072 1200.0 1.0 -25.98807765913853 54.8581147127687
172 -88.917206 14.35 1200.0 1.0 -26.021623350165076 60.09961549383297
