index RAJ2000 DEJ2000 exptime Nvis LogProb contour
0 279.993 14.89747 1200.0 1.0 -2.096660714615271 0.18414046753513433
1 279.609 17.19681 1200.0 1.0 -2.244506108914782 0.25205885924903154
2 279.147 14.86077 1200.0 1.0 -2.438328248104253 0.07821506915610178
3 337.724091 52.809784 1200.0 1.0 -2.5556782440776864 0.2667480207306165
4 287.635 27.34337 1200.0 1.0 -2.656630974657662 0.015547106367832936
5 285.902 27.60658 1200.0 1.0 -2.6646034803313747 0.2928258806686434
6 290.119 30.8253 1200.0 1.0 -2.6936161409271837 0.06098673002551569
7 294.818787 33.96328 1200.0 1.0 -2.723340035155183 0.24426036671615192
8 289.932068 30.893555 1200.0 1.0 -2.732300911379013 0.06098673002551569
9 282.255 19.33188 1200.0 1.0 -2.7672224415524678 0.045802691217579614
10 286.285248 26.849449 1200.0 1.0 -2.8077694820986734 0.17047072129210528
11 284.183 25.23715 1200.0 1.0 -2.8158752533029165 0.2974860739011552
12 325.783783 50.080372 1200.0 1.0 -2.8385822726192815 0.04110908901766282
13 332.423676 50.880482 1200.0 1.0 -2.86845645975778 0.15629443374489452
14 279.47699 17.533932 1200.0 1.0 -2.9191146430423736 0.3091929431956893
15 291.340393 32.864769 1200.0 1.0 -2.9279950272700614 0.1822817856859591
16 329.338196 50.842731 1200.0 1.0 -2.9741578611825883 0.07207693424597639
17 280.803 17.06705 1200.0 1.0 -2.976350371671442 0.052300860299468344
18 67.394165 0.768994 1200.0 1.0 -3.04102767253397 0.30199337775561313
19 279.195 16.785 1200.0 1.0 -3.061671506084932 0.29100784928483314
20 346.324158 53.199951 1200.0 1.0 -3.0695485973019156 0.27914296746206374
21 331.76178 51.378269 1200.0 1.0 -3.0973676729506607 0.08692707988598684
22 333.285706 50.516453 1200.0 1.0 -3.1301012710373213 0.24437827555577393
23 330.680481 51.335392 1200.0 1.0 -3.2174374353015236 0.13576062098943026
24 288.543 26.73455 1200.0 1.0 -3.2277704309611623 0.32017398948531434
25 279.017334 14.537313 1200.0 1.0 -3.244114547832142 0.06935005050602032
26 330.126373 50.471062 1200.0 1.0 -3.263565994233969 0.14723640686073455
27 329.573853 51.941326 1200.0 1.0 -3.271171222379502 0.3134149494777614
28 329.041473 51.603542 1200.0 1.0 -3.275485961802279 0.2461982296087436
29 280.580231 17.704641 1200.0 1.0 -3.2785061898125307 0.11424153654925052
30 276.179169 12.339292 1200.0 1.0 -3.286654866346229 0.3500561996207358
31 285.689453 27.307407 1200.0 1.0 -3.312179250555625 0.3093770479880679
32 337.07 50.78975 1200.0 1.0 -3.330196044477498 0.3165747464171843
33 329.416168 51.532768 1200.0 1.0 -3.349813840440542 0.19168405196396066
34 333.256104 51.399235 1200.0 1.0 -3.353908943544649 0.0977681180778408
35 331.792419 52.410786 1200.0 1.0 -3.371152269876201 0.31866306065096983
36 338.745636 52.104382 1200.0 1.0 -3.4079436344819714 0.14052450007186648
37 330.96817 51.265438 1200.0 1.0 -3.4156679874807883 0.09358194561755229
38 346.379486 52.017982 1200.0 1.0 -3.4238263334397243 0.23294766702546857
39 280.71225 17.048992 1200.0 1.0 -3.428877401008073 0.039243502397836014
40 344.845 53.74008 1200.0 1.0 -3.435773513214693 0.34705645643713445
41 331.820648 52.414959 1200.0 1.0 -3.4362443784459993 0.31866306065096983
42 297.418701 38.259735 1200.0 1.0 -3.462342003583142 0.14566017770595907
43 326.502319 49.723267 1200.0 1.0 -3.47753426414015 0.14889373554704036
44 301.182404 40.262779 1200.0 1.0 -3.477775056722821 0.05842347765944417
45 276.780243 10.585063 1200.0 1.0 -3.5030746553451926 0.12023424262258106
46 330.090881 51.765755 1200.0 1.0 -3.503429508452505 0.20919547830595955
47 66.82621 2.376284 1200.0 1.0 -3.5065742960675594 0.3256862366489651
48 289.565613 29.510973 1200.0 1.0 -3.5119937625540265 0.05424019175300705
49 288.592 29.97645 1200.0 1.0 -3.5122248555626667 0.23965633719564164
50 342.167267 53.162476 1200.0 1.0 -3.521179576103891 0.2844200155227798
51 332.668671 50.748676 1200.0 1.0 -3.527350292846276 0.17321098884924938
52 332.48761 51.922264 1200.0 1.0 -3.534510090886715 0.16565770745968006
53 300.665619 40.804535 1200.0 1.0 -3.542146266976209 0.2411619090450688
54 350.766327 52.02129 1200.0 1.0 -3.552688102807471 0.25481631121725923
55 330.006348 51.056416 1200.0 1.0 -3.554173919977781 0.08140907385150958
56 274.922 7.31656 1200.0 1.0 -3.5554290402355293 0.18212654064725567
57 283.597626 24.652145 1200.0 1.0 -3.5661713081981485 0.332130431489058
58 331.827423 52.601624 1200.0 1.0 -3.573571560573088 0.31866306065096983
59 347.646118 52.201275 1200.0 1.0 -3.596429317338858 0.22054042519091568
60 273.861389 2.883724 1200.0 1.0 -3.616706132587753 0.32078459357745503
61 287.564331 25.32077 1200.0 1.0 -3.6251999883948183 0.2808744404052808
62 293.619781 32.860687 1200.0 1.0 -3.627479213684275 0.25720182579593354
63 291.981384 32.602364 1200.0 1.0 -3.630086395431167 0.007700948116666279
64 287.057159 26.613525 1200.0 1.0 -3.6430189229698313 0.022728412125166273
65 332.343201 50.974979 1200.0 1.0 -3.6442480441525555 0.15629443374489452
66 331.397278 52.193478 1200.0 1.0 -3.646053087901345 0.2900083181709869
67 292.770599 33.884361 1200.0 1.0 -3.64804019467698 0.11328184558547515
68 287.042847 26.620468 1200.0 1.0 -3.6534344566267305 0.022728412125166273
69 293.547546 33.591679 1200.0 1.0 -3.6550053193284358 0.03251766868824103
70 291.234344 33.429459 1200.0 1.0 -3.658431357396257 0.3054540479633223
